x_m,y_m,z_m,dir_x,dir_y,dir_z
0.82470115661621091,-0.074701232910156248,0,-0.34142622351646423,-0.012075798586010933,-0.9398310002249316
3.4652957153320312,1.975537109375,0,-0.34113630652427673,-0.01181801687926054,-0.9399395485072517
-1.9533535766601562,-2.4710203552246095,0,-0.34174042940139771,-0.012365777045488358,-0.93971302346546715
3.4691561889648437,-1.9377224731445313,0,-0.34173932671546936,-0.011444855481386185,-0.9397250916406712
1.5549214172363282,-2.8172921752929687,0,-0.34196922183036804,-0.011560916900634766,-0.9396400356099931
0.47301975250244144,-3.3876235961914065,0,-0.34210255742073059,-0.011629260145127773,-0.93959065582554224
-0.68359779357910155,0.092955818176269536,0,-0.34341579675674438,-0.011767788790166378,-0.93910974315301432
-0.93825141906738285,-2.6708755493164062,0,-0.35012415051460266,-0.015750838443636894,-0.93657086774827147
0.524244613647461,1.3483798217773437,0,-0.3449057936668396,-0.0074513149447739124,-0.9386077303115723
0.91346267700195316,-1.9781159973144531,0,-0.34578487277030945,-0.0071266395971179008,-0.93828675402100492
1.0252197265625,-1.9385995483398437,0,-0.34577274322509766,-0.0071358326822519302,-0.93829115413848041
